,소비자물가지수,기대인플레이션율,생산자물가지수,국내공급물가지수,수입물가지수,전산업생산지수,경기종합지수,제조업 평균가동률,생산지수-총지수,생산자제품 출하지수-총지수,생산자제품 재고지수-총지수,물가수준전망,경제심리지수,경제활동인구,실업률,경제활동참가율,예금은행대출금,M1상품별구성내역,주택담보대출,무담보콜금리,국고채금리(1년),국고채금리(10년),"회사채(3년,AA-)","회사채(3년,BBB-)",주택담보대출 연리,환율-원/미국달러,수입금액지수,수입물량지수,순상품교역조건지수,소득교역조건지수,주택매매가격지수,아파트 매매 가격지수,KOSPI 시가총액,미국 소비자물가지수,중국 생산자물가지수,미국 생산자물가지수,한국은행 기준금리,추계인구,남성 인구,여성 인구,고령 인구 비율(65세 이상),합계출산율,Wage,국내총생산대비(A/B) (%),기초연구,응용연구,개발연구,공공기관 및 기업 고위직(11),행정?경영 지원 및 마케팅 관리직(12),전문 서비스 관리직(13),건설·전기 및 생산 관련 관리직(14),판매 및 고객 서비스 관리직(15),과학 전문가 및 관련직(21),정보 통신 전문가 및 기술직(22),공학 전문가 및 기술직(23),보건·사회복지 및 종교 관련직(24),교육 전문가 및 관련직(25),법률 및 행정 전문직(26),경영·금융전문가 및 관련직(27),문화·예술·스포츠 전문가 및 관련직(28),경영 및 회계 관련 사무직(31),금융 사무직(32),법률 및 감사 사무직(33),상담·안내·통계 및 기타 사무직(39),경찰·소방 및 보안 관련 서비스직(41),돌봄·보건 및 개인 생활 서비스직(42),운송 및 여가 서비스직(43),조리 및 음식 서비스직(44),영업직(51),매장 판매 및 상품 대여직(52),통신 및 방문·노점 판매 관련직(53),농축산 숙련직(61),임업 숙련직(62),어업 숙련직(63),식품가공 관련 기능직(71),섬유·의복 및 가죽 관련 기능직(72),목재가구악기 및 간판 관련 기능직(73),금속 성형 관련 기능직(74),운송 및 기계 관련 기능직(75),전기 및 전자 관련 기능직(76),정보 통신 및 방송장비 관련 기능직(77),건설 및 채굴 관련 기능직(78),기타 기능 관련직(79),식품가공 관련 기계 조작직(81),섬유 및 신발 관련 기계 조작직(82),화학 관련 기계 조작직(83),금속 및 비금속 관련 기계 조작직(84),기계 제조 및 관련 기계 조작직(85),전기 및 전자 관련 기계 조작직(86),운전 및 운송 관련직(87),상하수도 및 재활용 처리 관련 기계 조작직(88),목재인쇄 및 기타 기계 조작직(89),건설 및 광업 관련 단순 노무직(91),운송 관련 단순 노무직(92),제조 관련 단순 노무직(93),청소 및 경비 관련 단순 노무직(94),가사·음식 및 판매 관련 단순 노무직(95),농림어업 및 기타 서비스 단순 노무직(99)
2011-06-01,89.67,4.0,102.95,109.85,138.21,90.2,101.0,81.5,94.246,98.687,71.639,153.0,108.3,25900.0,3.3,62.6,1028822.5,421885.3,373466.3,3.2,3.49,4.24,4.4,10.44,5.17,1081.27,114.8,77.82,91.94,70.98,68.848,78.7,1180000000000.0,103.52,107.11,103.9,3.25,49936638.0,25069867.0,24866771.0,11.0,1.244,4320.0,3.59,0.648569969,0.727962918,2.213467113,9154.9666820732,5336.055928109999,4895.095751898104,3877.104076762376,4301.412520452989,3508.7028208496345,3373.5427120496997,3064.3162166371453,2349.0817752096177,3274.073222510074,6278.512464315384,3589.278498711544,2622.485486136226,2735.791369695318,3154.9535409504942,3084.4999742135224,1878.931962186322,2354.6727571476986,1367.3422895378203,2047.4036595987209,1594.627259710015,2827.8635896930377,1790.1340753982674,2016.9786244026384,2133.631871493013,1618.4503165100618,1739.4224614064904,1559.817879894532,1618.6207891014926,1913.30805406478,2330.6555877365145,2577.4885125258165,2362.971622796756,2432.925886343628,2061.895487513598,2072.142702839992,2181.917698372408,1812.0909202084688,2304.388071190563,2364.874242017894,2308.234718452357,2167.688275527609,1944.169271347493,2595.562871389976,2052.200602044958,1844.4074480564664,1911.9085580362337,1703.5171692349927,1322.0119645648476,1375.0556811418962,1580.1404382734884
2011-07-01,90.102,4.0,103.09,109.41,136.49,86.8,101.0,80.5,92.159,96.015,72.945,154.0,107.4,25780.0,3.3,62.2,1036406.5,418973.1,376063.1,3.26,3.59,4.23,4.48,10.47,5.2,1059.5,113.46,77.25,92.2,72.37,69.129,79.2,1200000000000.0,103.61,107.11,103.61,3.25,49936638.0,25069867.0,24866771.0,11.0,1.244,4341.540125,3.615801934,0.653849032,0.730827689,2.231125214,9126.335265277146,5345.703775070461,4903.399353755053,3889.870087595371,4314.53837595371,3523.125821417895,3380.643094591613,3074.472215826596,2366.227461228862,3273.954792746114,6253.591461008227,3598.9921437290045,2624.831142885612,2753.025975328105,3164.463736797529,3094.5418803913053,1881.7614341050787,2363.670606352844,1372.830778928002,2058.3725739124866,1599.8444710648807,2829.1140340310594,1783.0241356117974,2018.81177599926,2128.295106811905,1617.1733471111145,1779.8505189354044,1559.530442282782,1626.779556275978,1932.3193044326144,2342.70777700279,2590.845870758128,2358.809597502562,2441.5967481352845,2078.240861648067,2091.2097168052155,2177.668151974321,1818.865742790241,2312.806070200849,2371.2234848296134,2317.132532169903,2174.373911151996,1950.0027338189664,2601.169662963332,2067.891236370496,1838.927815756135,1916.1945987302847,1704.4854239025226,1320.7715067720494,1383.2602735509313,1587.1110857164208
2011-08-01,90.707,4.3,103.22,109.61,136.84,84.8,101.2,79.5,88.334,93.343,73.075,157.0,106.3,25556.0,3.0,61.6,1042136.7,422649.3,378014.7,3.25,3.5,3.96,4.29,10.27,5.22,1073.17,115.33,78.18,91.39,69.11,69.47,79.7,1060000000000.0,103.89,107.31,103.7,3.25,49936638.0,25069867.0,24866771.0,11.0,1.244,4361.142927,3.639078268,0.65876895,0.7327122,2.247597118,9098.240778187914,5357.562523415895,4914.152991514498,3904.337760228621,4326.189877234779,3537.59738746294,3387.291082989548,3084.32420302568,2383.166066068724,3274.588874496258,6229.220932089501,3608.178447428186,2627.352847252463,2769.731360109329,3173.114836155812,3103.387015436237,1884.1874930179977,2371.686755205053,1378.967558377739,2070.126345231113,1605.1258784716968,2830.191476478466,1775.2739660691163,2021.2942733736995,2122.219725085692,1615.831191761549,1820.0924365234612,1559.2968689886548,1635.1172369906865,1951.2572601097468,2354.831756435577,2603.517347281653,2354.852594569337,2451.6789016972025,2094.878410135421,2110.7095242812607,2173.32593046655,1826.148024105889,2320.818176422198,2377.3936451507984,2325.939649655786,2180.5387739346047,1955.669377744941,2604.7114732609466,2083.4768020087818,1833.007749247129,1920.886495050432,1704.5933772421342,1320.0715208252475,1391.3948507626917,1593.8533395084407
2011-09-01,90.62,4.3,103.3,110.91,141.63,87.8,100.8,80.1,90.768,96.015,73.271,152.0,105.9,25372.0,3.0,61.2,1052250.8,425196.4,379947.1,3.25,3.41,3.75,4.24,10.18,5.23,1118.61,116.71,79.67,91.41,72.72,69.848,80.2,1000000000000.0,104.05,107.31,103.31,3.25,49936638.0,25069867.0,24866771.0,11.0,1.244,4382.989234,3.664632853,0.664309148,0.734127346,2.266196359,9073.402583995676,5372.288750691514,4928.223187495036,3921.04420750788,4336.386108000615,3551.8979847036267,3393.6939597343744,3093.814350829665,2399.7046505127105,3276.116983304548,6207.211580321425,3616.888842776235,2630.204825426817,2785.7269534320776,3181.0358708648864,3111.159347243515,1886.345379139507,2378.862861013696,1385.541890557895,2082.931600500397,1610.4287431794628,2831.2106695965067,1767.4287189984368,2024.7276323284384,2115.7553388635715,1614.7340611540951,1858.505073446352,1559.1761038040831,1643.6484214265447,1970.097703435182,2366.926711574956,2615.286184831608,2351.696530702288,2462.822088570505,2111.5953110366468,2130.364969144589,2169.341756812453,1833.9614409642045,2328.544666549042,2383.568774141486,2334.7527910925724,2186.1099640119787,1961.126336862779,2606.2898506938805,2098.790767534349,1827.224365570249,1926.1432809668847,1704.0916399960731,1320.0926161878376,1399.4017696668243,1600.2775224008385
2011-10-01,90.448,4.3,103.2,111.52,143.01,88.4,101.0,80.7,95.376,100.622,75.293,152.0,104.0,25710.0,2.9,61.9,1064421.3,421480.1,382936.1,3.24,3.46,3.86,4.29,10.22,5.23,1155.45,110.21,75.75,90.51,71.5,70.126,80.5,1080000000000.0,103.84,106.6,103.9,3.25,49936638.0,25069867.0,24866771.0,11.0,1.244,4404.254544,3.688965349,0.669689774,0.734931136,2.284344439,9054.540045890595,5390.539034442525,4946.476464015259,3940.5265422788966,4345.146151955638,3565.8080788588163,3400.0590073169624,3102.8848318338205,2415.650275344326,3278.680634715026,6189.374108466218,3625.174762740296,2633.541303598711,2800.832184689433,3188.3558727642985,3117.9828437083343,1888.3703326840337,2385.340581088142,1392.343038139335,2097.0549666661327,1615.7103264371772,2832.2863659464315,1760.0335466279723,2029.4133686659573,2109.2515606947427,1614.1921659814843,1893.445288979762,1559.2270905209994,1652.3876997644788,1988.816416747922,2378.891827961007,2625.9356261432054,2349.9373226066223,2474.6760502963143,2128.1787424127306,2149.8988952716645,2166.166353975391,1842.3296701739807,2336.105817275813,2389.932922961713,2343.668676662823,2191.0145815206624,1966.3307449098425,2606.0063436731925,2113.6666015217243,1822.154781766296,1932.1239904498568,1703.230822906584,1321.0154023232135,1407.2233871529756,1606.293957144903
2011-11-01,90.534,4.2,102.87,110.52,141.01,88.4,100.7,79.9,95.028,99.701,76.728,149.0,104.1,25621.0,2.9,61.6,1071358.2,423111.9,384750.5,3.26,3.42,3.8,4.24,10.09,5.22,1132.31,109.69,76.81,91.39,72.87,70.403,80.9,1050000000000.0,103.75,105.9,104.39,3.25,49936638.0,25069867.0,24866771.0,11.0,1.244,4426.335647,3.713503528,0.675190436,0.735290317,2.303022776,9044.372527062846,5412.969952214135,4969.779343393764,3963.321877387421,4352.489092804263,3579.1081356473683,3406.593508228182,3111.4778186334165,2430.8100013470757,3282.4213442717323,6177.519219286098,3633.087640287513,2637.5165079581816,2814.8664832744826,3195.2038736935915,3123.9814727258904,1890.3975938660064,2391.261572737761,1399.160263792923,2112.7630706741147,1620.9278894938388,2833.533318089489,1753.6336011859362,2035.6529981887363,2103.0580031284053,1614.515716936445,1923.2699423993813,1559.508772931336,1661.3496621854151,2007.3891823869687,2390.626291133811,2635.2489139516606,2350.170886987547,2486.8905284157518,2144.41588232466,2169.0341465389497,2164.2504449187213,1851.2763885440104,2343.6219052969423,2396.670142771516,2352.7840265491022,2195.179726597198,1971.2397356234924,2603.962500609944,2127.937772545438,1818.3761148760696,1938.9876574695584,1702.2615367159117,1323.0204886947697,1414.802060110791,1611.812966491925
2011-12-01,90.879,4.1,102.97,110.53,141.22,96.6,100.7,78.0,95.811,101.728,78.23,152.0,100.0,25181.0,3.0,60.5,1063192.5,432602.2,388415.9,3.26,3.4,3.81,4.24,10.04,5.2,1147.45,117.19,81.82,89.7,73.65,70.521,81.1,1040000000000.0,103.49,105.5,104.97,3.25,49936638.0,25069867.0,24866771.0,11.0,1.244,4447.787954,3.736478204,0.680380535,0.735290036,2.320807634,9045.61939070259,5440.238081551557,4998.998347949148,3989.967325679205,4358.434014250912,3591.578620788143,3413.5047449589047,3119.5354838237204,2444.9908893044653,3287.48062751871,6173.457615543286,3640.678908385033,2642.2846646952653,2827.6492785803102,3201.7089054923104,3129.27920219138,1892.5624028998525,2396.767493271924,1405.782830189523,2130.322539470139,1626.038693598447,2835.066278586929,1748.774034900541,2043.7480366992577,2097.5242787137577,1616.0149247117067,1946.3358929808976,1560.0800948270253,1670.54889887028,2025.791782691328,2402.0292866334485,2643.0092909921877,2352.9931405502707,2499.115264469939,2160.0939088334208,2187.4935668229077,2164.0447526058047,1860.825272883086,2351.213207306861,2403.964484730933,2362.1955609339734,2198.5324993781296,1975.8104427410915,2600.2598699151927,2141.4377491800205,1816.4654819403704,1946.8933159962023,1701.4343921663024,1326.2884847659004,1422.0801454299174,1616.7448731931945
2012-01-01,91.242,4.2,103.5,111.07,142.61,84.7,100.3,79.9,88.681,94.725,77.837,150.0,101.0,24884.0,3.5,59.7,1066592.2,439352.9,387634.7,3.26,3.39,3.8,4.24,10.04,5.19,1145.85,112.49,79.0,91.03,64.4,70.631,81.3,1120000000000.0,103.95,105.4,105.26,3.25,50199853.0,25187380.0,25012473.0,11.5,1.297,4470.020722,3.759226627,0.685526977,0.735043433,2.338656218,9061.0,5472.999999999999,5035.0,4020.999999999999,4362.999999999999,3603.0,3421.0,3127.0,2458.0,3293.9999999999995,6179.0,3648.0,2647.9999999999995,2839.0000000000005,3208.0,3134.0,1895.0,2401.9999999999995,1411.9999999999998,2149.9999999999995,1631.0,2836.9999999999995,1746.0,2054.0,2093.0,1619.0,1961.0,1561.0,1680.0,2044.0,2413.0,2649.0,2359.0,2511.0,2175.0,2205.0,2166.0,1871.0,2359.0000000000005,2412.0,2371.9999999999995,2201.0,1980.0,2595.0,2154.0,1816.9999999999995,1956.0,1700.9999999999998,1331.0,1429.0,1621.0
2012-02-01,91.588,4.1,104.21,111.52,143.3,84.6,100.7,82.3,92.246,97.766,76.598,150.0,104.6,25129.0,4.2,60.3,1069053.8,437193.9,388301.6,3.25,3.41,3.81,4.25,10.02,5.18,1123.35,115.16,80.11,91.3,71.31,70.749,81.3,1160000000000.0,104.41,105.6,105.07,3.25,50199853.0,25187380.0,25012473.0,11.5,1.297,4492.29871,3.780769132,0.69037281,0.734661496,2.355734826,9092.311931296808,5511.6943147351685,5078.333414195229,4056.840054400433,4366.351862162781,3613.2115840193023,3429.2194567014926,3133.840010014644,2469.6724724422315,3302.0546398244087,6195.305040986459,3655.100900799917,2654.7481044807614,2848.8053343380952,3214.215579325308,3138.272016212268,1897.833035061186,2407.118095680158,1417.6355979807477,2171.9275970973003,1635.7758303927417,2839.4328958039137,1745.7097630410665,2066.555302362571,2089.7701357932665,1623.6870358657957,1966.1737973488616,1562.3316660975347,1689.7022956477967,2061.9696389289343,2423.45715723037,2653.147249707325,2368.581134788886,2522.261257388232,2188.973304399557,2221.333084289964,2170.419294656941,1881.7869024787328,2367.0687229745054,2420.891739551465,2382.242266487397,2202.5891762678957,1983.7858295180613,2588.373339435465,2165.485200201764,1820.4114119075607,1966.389863497215,1701.168088846935,1337.258170178636,1435.5189609397096,1624.5178188700074
2012-03-01,91.614,4.1,104.73,112.48,145.68,91.5,100.5,79.9,97.028,102.281,76.794,149.0,105.9,25519.0,3.7,61.1,1070385.9,440075.4,389347.6,3.25,3.47,3.95,4.36,10.09,5.16,1125.9,115.66,78.86,90.11,72.26,70.856,81.3,1160000000000.0,105.2,105.9,104.68,3.25,50199853.0,25187380.0,25012473.0,11.5,1.297,4513.880885,3.800280397,0.694699557,0.734272533,2.371308308,9137.66561354103,5555.887751454771,5128.278074504974,4097.439807750665,4369.237326477853,3622.288063652435,3438.0349018500324,3140.130037748512,2479.955758539905,3311.4543753598155,6220.923269104897,3662.025807253719,2662.3400264192937,2857.220998044972,3220.531626653307,3142.2401295500067,1901.1337966993865,2412.350164865772,1422.651697230285,2195.699547146879,1640.3572482518985,2842.39802312974,1747.7140478946571,2080.939951935085,2087.861079927444,1629.9156548605351,1962.987517385604,1564.1552061882776,1699.594075456077,2079.5765932018626,2433.3976461487614,2655.949112834448,2381.301225356866,2532.8826823816385,2202.0608526639485,2236.4996352856347,2177.015282501366,1893.022936004019,2375.3704674433798,2430.478753608921,2392.7600933669946,2203.6263666610757,1987.2265069350424,2580.9259374328544,2175.862851469132,1826.5499637628752,1977.837540688325,1701.9848588877803,1344.85623635607,1441.6542862838112,1627.354398586385
2012-04-01,91.605,3.9,104.78,112.65,144.11,86.7,100.6,80.4,92.854,97.858,76.011,147.0,109.3,25959.0,3.5,62.2,1076282.8,437445.3,390543.3,3.25,3.45,3.9,4.25,9.96,5.14,1135.55,112.96,75.85,88.28,68.13,70.932,81.3,1140000000000.0,105.52,106.0,104.68,3.25,50199853.0,25187380.0,25012473.0,11.5,1.297,4536.185164,3.818866782,0.698716567,0.733963773,2.386186442,9194.249688832257,5604.929065487015,5183.796057229689,4142.634620125733,4372.549847090651,3630.362974723289,3447.2510230914245,3145.971077339584,2488.8253884268124,3321.94269753886,6253.753180525555,3668.817468530701,2670.5181785156774,2864.469964982463,3227.1335154381727,3146.05340090036,1904.9619832108872,2417.941937559014,1427.0449329326625,2220.775584421381,1644.742077497942,2845.912100022508,1751.67669276023,2096.5248553347838,2087.234582493352,1637.4313619074014,1953.1260670848344,1566.554967196219,1709.5983689595432,2096.6767788194643,2442.8378950362035,2658.0466280986666,2396.518704890816,2542.914701568402,2214.3616459392024,2250.56326292312,2185.3529940502885,1904.5077120357785,2383.822487523339,2440.531092208674,2403.3394161672745,2204.517757327342,1990.400896271192,2573.2927433634754,2185.1296621077813,1835.1205274775689,1990.0407858198585,1703.4556281908938,1353.509965904737,1447.4382142960935,1629.594957138676
2012-05-01,91.769,3.8,104.19,111.85,141.39,89.4,100.7,80.4,96.245,101.267,77.12,147.0,105.4,26243.0,3.1,62.8,1080860.2,438795.3,391537.5,3.26,3.37,3.75,4.01,9.63,5.12,1154.27,114.7,78.68,88.36,71.87,70.967,81.1,1060000000000.0,105.39,105.7,104.97,3.25,50199853.0,25187380.0,25012473.0,11.5,1.297,4557.752559,3.835143085,0.702088962,0.733863456,2.399190667,9259.252799270069,5658.167012160104,5243.8494386698185,4192.259851600668,4377.182878146608,3637.569853055748,3456.672508071472,3151.464122925838,2496.2568922367423,3333.2630972941847,6291.69327141866,3675.518633800154,2679.0249734699933,2870.7752090124,3234.20661913408,3149.8608911504707,1909.3772928919732,2424.139143762057,1430.8119402719287,2246.615443193451,1648.9281420513428,2849.99184452725,1757.261535837241,2112.680919178904,2087.852393581812,1645.9796619295755,1938.2743534211584,1569.6152960453478,1719.6382056928974,2113.126111782416,2451.794332173722,2660.080834217276,2413.5920065776136,2552.4077415367,2225.9746853713464,2263.587577138527,2194.997459820718,1916.0408420339331,2392.342037331099,2450.8188053870263,2413.766170416717,2205.669534414497,1993.387861546756,2566.108706598632,2193.282340423388,1845.8279749632652,2002.6973531383435,1705.5857148246323,1362.935126197072,1452.9029832403464,1631.324712516422
2012-06-01,91.639,3.8,102.93,109.8,136.37,90.3,100.6,79.0,94.942,100.622,74.901,145.0,100.9,26241.0,3.2,62.7,1083714.2,441611.0,392841.2,3.26,3.29,3.63,3.87,9.48,5.1,1165.51,107.67,76.51,89.67,74.7,70.941,80.9,1070000000000.0,105.24,104.9,105.46,3.25,50199853.0,25187380.0,25012473.0,11.5,1.297,4580.0,3.85,0.704962466,0.734078055,2.410959479,9329.863586954056,5714.950346802245,5307.400295125819,4246.150862250514,4384.029873791156,3644.042234473705,3466.104044435979,3156.710168645256,2502.2258001034884,3345.159065558433,6332.642037954452,3682.1720522313726,2687.602823982326,2876.359703996618,3241.936311195206,3153.8116611874843,1914.4394240389304,2431.187513477074,1433.949354432133,2272.6788577357365,1652.913265832573,2854.653974688997,1764.1324153251485,2128.779050084689,2089.676263283648,1655.3060598502411,1920.117283369184,1573.4205396596558,1729.6366151908426,2128.7805080913954,2460.2833858423464,2662.6927699075763,2431.8795636041395,2561.412228874713,2236.99897210641,2275.6361878679654,2205.5137103296697,1927.4219374584056,2400.846370983377,2461.111943180284,2423.826291643806,2207.487884070343,1996.2662667819843,2560.008776509632,2200.3175947216305,1858.3771781315916,2015.50499689031,1708.3804368573549,1372.84748460551,1458.080831380359,1632.6288827091682
2012-07-01,91.432,3.7,102.48,108.7,135.21,88.2,100.8,77.7,92.159,96.936,75.293,143.0,96.4,26181.0,3.1,62.5,1085112.3,441760.6,393148.1,3.09,3.02,3.3,3.6,9.18,5.05,1143.36,107.69,79.72,93.49,77.05,70.861,80.6,1090000000000.0,105.07,104.09,105.56,3.0,50199853.0,25187380.0,25012473.0,11.5,1.297,4602.203576,3.862753147,0.707162645,0.734702174,2.420888328,9403.2706939838,5774.627824741644,5373.410702898139,4304.143012150305,4393.984288169731,3649.913654801049,3475.350319830752,3161.810208635816,2506.70764216084,3357.374093264248,6374.497976303165,3688.820472993652,2695.9941427527565,2881.44642379695,3250.5079650757275,3158.0547718985463,1920.208074948044,2439.3327767062387,1436.453810597326,2298.425562320883,1656.695272762104,2859.915208552781,1771.953169423409,2144.1901546693807,2092.667941689679,1665.1560605925808,1900.3397639035184,1578.0550449631328,1739.5166269880808,2143.4958837470817,2468.3214843231035,2666.5234738868644,2450.739809157272,2569.978590170624,2247.5335072904213,2286.7727050475432,2216.466776094156,1938.450609769117,2409.2527425968897,2471.180555624751,2433.305715377024,2210.378992442683,1999.1149759971245,2555.627902467783,2206.232133308185,1872.4730088941712,2028.1614713222875,1711.8451123574182,1382.9628085024865,1463.00399697992,1633.5926857064565
2012-08-01,91.855,3.6,103.11,109.47,137.46,84.7,100.1,74.0,87.203,92.053,77.837,147.0,94.7,25891.0,3.0,61.8,1089617.2,439573.2,393717.8,3.0,2.84,3.09,3.4,8.79,4.97,1131.69,105.72,77.46,93.42,72.33,70.79,80.2,1100000000000.0,105.65,103.49,105.46,3.0,50199853.0,25187380.0,25012473.0,11.5,1.297,4622.990357,3.872989676,0.70866454,0.735632007,2.428693129,9476.66276245889,5836.548201306508,5440.842738287228,4366.07166137508,4407.939575427765,3655.317649861668,3484.2160219015936,3166.865237035496,2509.677948542589,3369.651671344271,6415.159582635036,3695.506645256283,2703.941342481367,2886.2583422752296,3260.1069542298187,3162.739284170799,1926.7429439155997,2448.820663451723,1438.3219439515556,2323.315291221535,1660.271986760407,2865.7922641636324,1780.38763633148,2158.285139550217,2096.789178890728,1675.2751690797772,1880.626701998769,1583.603158879769,1749.2012706193143,2157.128154750152,2475.9250558970216,2672.2139848724373,2469.5311764238886,2578.15725201261,2257.677292069409,2297.060738613368,2227.4216876311893,1948.926470425988,2417.4784062883523,2480.794692756731,2441.9903771448503,2214.749045679317,2002.012853212424,2553.60103384439,2211.0226644887302,1887.8203391626305,2040.3645306808044,1715.9850593931803,1392.9968652604352,1467.7047183028185,1634.301339497831
2012-09-01,92.512,3.5,103.47,109.84,138.46,89.0,100.0,76.4,91.029,97.858,74.706,146.0,93.6,26014.0,2.9,62.0,1096901.7,440034.3,393380.9,2.99,2.85,3.05,3.31,8.69,4.89,1124.78,109.42,78.16,91.49,76.67,70.683,79.9,1150000000000.0,106.12,103.49,105.26,3.0,50199853.0,25187380.0,25012473.0,11.5,1.297,4645.303044,3.882431846,0.709759687,0.736941299,2.435730859,9547.22843447891,5900.060231825042,5508.658477593539,4431.772169999876,4426.789189710692,3660.387755479451,3492.50583829431,3171.9762479822784,2511.1122493825287,3381.7352907311456,6452.525353120301,3702.27331818856,2711.18683586824,2891.018433293289,3270.918652111657,3168.0142588913886,1934.1037292378828,2459.8969037157003,1439.5503896788723,2346.80777871034,1663.641231747953,2872.3018595665826,1789.0996542488197,2170.434911344439,2102.0017249776174,1685.408890235013,1862.6630046295415,1590.149228333555,1758.6135756192464,2169.533237101285,2483.110528845129,2680.405341581594,2487.612098590869,2585.998640988854,2267.5293275894023,2306.5638985015494,2237.943475457782,1958.6491308889408,2425.440616174482,2489.72440461253,2449.666212475769,2221.00422992805,2005.038762448132,2554.56312001076,2214.6858965689416,1904.1240408485944,2051.8119292123897,1720.8055960329996,1402.6654222517925,1472.215233612844,1634.840062072834
2012-10-01,92.339,3.3,102.67,108.69,133.89,88.0,99.7,78.0,94.594,99.701,75.75,144.0,91.5,26037.0,2.8,62.0,1102654.7,444477.8,393368.7,2.81,2.81,2.97,3.3,8.68,4.78,1106.93,111.61,78.83,90.3,76.48,70.603,79.7,1100000000000.0,106.08,103.69,105.56,2.75,50199853.0,25187380.0,25012473.0,11.5,1.297,4667.060337,3.890395267,0.71039952,0.738465563,2.441530183,9612.156352143444,5964.512671625453,5575.819997117521,4501.079898099729,4451.426585163946,3665.257507478287,3500.024456654704,3177.2442356141405,2510.986074814448,3393.368442357513,6484.493783929194,3709.163240959778,2717.4730356134583,2895.949670712964,3283.1284321754183,3174.0287569474594,1942.35012921118,2472.807227500344,1440.1357829633262,2368.362759059944,1666.8008316452142,2879.460712806664,1797.753061374884,2180.010376669288,2108.2673300411675,1695.3027289814702,1848.1335787704447,1597.777600248481,1767.6765715225783,2180.567046801159,2489.8943314484527,2691.7385827316307,2504.3410088450923,2593.553183687535,2277.1886149964294,2315.345794648196,2247.5971700909467,1967.418202617897,2433.056626371996,2497.7397412284527,2456.1191568982617,2229.5507313366825,2008.2715677244955,2559.1491103381995,2217.2185378544978,1921.0889858636888,2062.2014211635737,1726.3120403452338,1411.6842468489926,1476.5677811737864,1635.2940714210094
